Row ID,officer_id,timestamp,reason,case_number_present,sha256_hash
4444,Officer-12,05/28/2026,Driving Under the Influence (DUI/DWI/OWI/OVI) - narcotics investigation,no,c8da5ef47a7d31f3260e96285c5c47e63e629df1fd21b4230cfbd5492cf05be2
4445,Officer-12,05/28/2026,Driving Under the Influence (DUI/DWI/OWI/OVI) - narcotics investigation,no,9ebfccebed46784fa1840fdd46c6c0dbcb609f126effaa418328a6e2dda02de4
4446,Officer-22,05/30/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,6517901da5c1708af644b41f0bb148a5a5d7cb1351a8bb1df51e551795151425
4447,Officer-29,05/29/2026,Larceny/Theft Offenses -,no,7872d6db0acdafa0eaf58b3a059c19f37354608c42eaee19cc13cad73cb2261b
4448,Officer-29,05/29/2026,Larceny/Theft Offenses -,no,b3a8b65a663d16c803065d004d8f9308064ea52f0eac198e000687f2b5d456c7
4449,Officer-29,05/29/2026,Larceny/Theft Offenses -,no,000f2985d3dbe1a4363ac881b465b8ba43bb1778a1f690a66682a7fa21f02f2f
4450,Officer-29,05/29/2026,Larceny/Theft Offenses -,no,308dee48f4849b92741ccafc6189f7fcf8514bd636f6ca02a21d459a0d827cf8
4451,Officer-22,05/30/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,454d528c210160db4c1ae16ad765e086709edd9f203577167f6f0b84203bed7d
4452,Officer-22,05/29/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,7f056a2cd3ee8107c1a7a1e9f38a43aaadfe1313a08143d22c6d41534725b8c0
4453,Officer-22,05/29/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,70ae9ebc55553d2c48b587ecb2f99bcdcb0cd8d85d068a0cf4bc2cbeaa282624
4454,Officer-22,05/29/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,efaff035a54ec4485be8db02238d5c392d6facbe6b477af682ab48d8b2aa3e24
4455,Officer-22,05/29/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,221797f11cf6c4279c387c306e24a11bff523bf7d84c5f33651a34d5e83d6ff1
4456,Officer-1,05/29/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,7e4815e373125306bf05befbf3f671860f654d966a9f3e33d6bd1a1b3c38d6ab
4457,Officer-22,05/30/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,63d601b2343b4ad9bd3928e3a11b3c8ff343cd63965540b465610394f5d34576
4458,Officer-22,05/30/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,9ea7cdee820156c2841b41b9ec3c58929a2e2702ecd65771f7e7b56cb8cc8e53
4459,Officer-22,05/30/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,ebba54dd21b34042ba612f52a84ce499e86dfc7a76eb6737364ea1d7f9b13446
4460,Officer-12,05/15/2026,Financial Crime (Embezzlement/Fraud) -,no,dd8ab3e38e4958855d3af5ed2b9485cbf9700695af8de85e241bac5f8657dbae
4461,Officer-12,05/15/2026,Financial Crime (Embezzlement/Fraud) -,no,34c1a7a8ea8dc92913ba3d2248f30bee7c861dbe32cdb7da76a58706c19cff11
4462,Officer-12,05/14/2026,Financial Crime (Embezzlement/Fraud) -,no,02fd7a05098f85d190ade3452eeb2b63767a8eefb8cb8409f62ec943419e53a2
4463,Officer-12,05/14/2026,Financial Crime (Embezzlement/Fraud) -,no,fa835384077895ca04a5ced5a1901715688ff9ee36cbd5892a9f8230bbd9191d
4464,Officer-12,05/14/2026,Financial Crime (Embezzlement/Fraud) -,no,ad3808846cabc83bf6cca451c9131d551d62bd473ef08504ab6bfd0a169eb6bd
4465,Officer-12,05/14/2026,Financial Crime (Embezzlement/Fraud) -,no,fb78908c2bffedc8fd9068d31dbbb4989c020c1f9e85d4218677e975e6fb43d4
4466,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,eb6ea686054d384b44ef165e4e2fbed4e358b03cf11445677a06e5b6e5f4f625
4467,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,2756155df010d92f9d4449b331fa66003e50f61d86c08916b7f74e9ffb619e31
4468,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,86f618abe9db925e5813007fbe889b056331447f5d0658a92decb9ff65edd9bd
4469,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,b02847893f5c3b3da437e707b89b745787a3fbacfb66b10155a86ff6988d245f
4470,Officer-18,05/15/2026,Counterfeiting/Forgery -,no,be24cd0e814df605a0ffc7958e0ffaf749707cb699869307efcf5efd1b59de77
4471,Officer-18,05/15/2026,Counterfeiting/Forgery -,no,6eb2dcebb38e6d6963832ae96c110dceccfee6017942353575e465579e2f1055
4472,Officer-18,05/15/2026,Counterfeiting/Forgery -,no,6f7ab283e63cf824274406efcb918ccce983007d9e8528e42e3332fd7977c790
4473,Officer-18,05/15/2026,Counterfeiting/Forgery -,no,ecdc90c1daa763fad7e8776a71d8c1e555f40512c232557933eeb8e87de7a346
4474,Officer-18,05/15/2026,Counterfeiting/Forgery -,no,423656fa655d057001f37d05be4d896edd2639c5409aaec395ae02fbbbce6461
4475,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,24c0a001dde37a63747d882a7bb3db9bdb5f7c2dde39f0fce201c4aad4da6975
4476,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,ad3f0b6143c7b31b8e1e711a1fad992e826e85bd5e251713eb5ab3ead5b98d8d
4477,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,708cf4aa7e1a9ef0abd9aac013ef5f929ad751f559aa62907bfe23678ba36248
4478,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,dc2f664736190cc7ba5a23a16938c2c9b45336eeba339d73e7aeceb534211bfb
4479,Officer-32,05/2026,[redacted],no,655060bf02077a1a573de9e2d13af06f5cffadd810483edbfe19f190a566fe34
4480,Officer-23,05/15/2026,Larceny/Theft Offenses -,yes,d9f40dacf4f9b2787687ca27a28842cd14861cb6e7548ce9fe62b1e07c2e9ff4
4481,Officer-32,05/2026,[redacted],no,62a91ca7047954ad7de53757448281ff8966d8ed3e29c798b3522092367f1e93
4482,Officer-18,05/15/2026,Counterfeiting/Forgery -,no,54e8b27835ba95fd99d3d6e6c66ec9788e661bc060aec41e8a34bf741123fbb7
4483,Officer-18,05/15/2026,Counterfeiting/Forgery -,no,b40d8a7c5146efdd5ed2a74d5ea9dd22a67c1487dfee6b9884d9f37ca6647dd0
4484,Officer-12,05/13/2026,Financial Crime (Embezzlement/Fraud) -,no,ff3d32c4e95f6f5d0080b5d6b4041355ad7c880c32fede9d2a775cdef8c1457f
4485,Officer-12,05/13/2026,Financial Crime (Embezzlement/Fraud) -,no,c492b5b00118fcdd64a74a4b1d2e0a55d86583d40d017a38c397a84adc8c1ce3
4486,Officer-12,05/2026,[redacted],no,f0bd308039182bcc58b2710abab195474e5514f024312ceb91795ee38d89951e
4487,Officer-12,05/2026,[redacted],no,b90e1a3d3be0be5083bdd00df614a7f5dd1080e7588c15357d8d1159442f1cbb
4488,Officer-12,05/2026,[redacted],no,a2578069a8b43b0d5af1223e614238fc95c83402886babb47a411a1d1638fccf
4489,Officer-6,05/2026,[redacted],no,23bc82526476b474f36452f54bb742817b3d1e13ccaf2f2dcb7294edcc6ea647
4490,Officer-6,05/2026,[redacted],no,1f8fae421832f12c09963990895758dafba6989290fd48f9c5b94f25515978fd
4491,Officer-21,05/2026,[redacted],no,224377d6af06a3883843f82a0967b2dcd187b0b6a8bd546e9e9d256dc309a620
4492,Officer-21,05/2026,[redacted],no,d14da98c9abcf49a28fafbffb362a91dd9fb386cd0d19f17c5534a3759ba60d5
4493,Officer-21,05/2026,[redacted],no,ace833aa80f8765971940702b165adfca45014b35d0bec3cd5907b12f66fe367
4494,Officer-21,05/2026,[redacted],no,6aebd2ebe303b799a38c5a9fe1a463bcc085ea3aa9fd02f274750999db314efb
4495,Officer-21,05/2026,[redacted],no,c18bf1c1396c7c0179930f433a801dc03ac8c3d795aebda8301622a8dcd08aed
4496,Officer-21,05/2026,[redacted],no,5ee42e69697e4277937a122414cde245642df3bb92ae27caed556b429f66a054
4497,Officer-21,05/2026,[redacted],no,cf6caa5c3c1387bdc931ca1c6e4c339fc3e5502e719da04130abcc20e7344b30
4498,Officer-21,05/2026,[redacted],no,18a6f912df84cbfb4c70c16b5a3945f547d27e2aab018946c7a4b2adcb6efecf
4499,Officer-21,05/2026,[redacted],no,d17681fd34778dca2630813a89fa59e28e0b55cc60f917e3f88144813cf159cc
4500,Officer-21,05/2026,[redacted],no,a1afd46ea68e4295944be324e555a9d282e9801d1aabe415ae8c215d5ade4482
4501,Officer-21,05/2026,[redacted],no,cc5e8475a663538f3febd04c182e5efd1d6fb76ae62c297d382e00305cb1af6e
4502,Officer-21,05/2026,[redacted],no,339ef5c1807add940c3fc9d05f98a61770ae27794c47b867318c78f411671f60
4503,Officer-21,05/2026,[redacted],no,1b3fedc9b0e812902a847df3024bd3e71798e3ec8cc51be59b49e97bfed90d8d
4504,Officer-21,05/2026,[redacted],no,fcb5a3417ad654f3a262401a3f2e1b2c98d245026abe7a4bc6ea29fd708d98dc
4505,Officer-21,05/2026,[redacted],no,532d2c98e9bf9af73e79806e4b86c9198637b66075390582f931964bafcffc69
4506,Officer-21,05/2026,[redacted],no,2d8ab9d5cd5cade3b7d1621c76d3706148a892ad1bff24e8e439a9572afee960
4507,Officer-29,05/2026,[redacted],yes,0986b2cf46bd394fb3363bb684b3f97b7453ee01d024b5cd8b469cec64c1a9fa
4508,Officer-29,05/2026,[redacted],yes,df917fb9b3a91cb9afa1714bc7adcd47c2b389e086b1bcc528c91ede00290c43
4509,Officer-29,05/2026,[redacted],yes,e0029d8b2f51653b0828a824866b22f2b7c9ffc5ce93e0f19be58cbaf19e4b24
4510,Officer-29,05/2026,[redacted],yes,98c5410bbf53ef8c0add56a871b13cb5fd3f56867edc8cb00746e84eb77fad4a
4511,Officer-29,05/2026,[redacted],yes,f98a7d89d3594e92cdbad7d51306a54903c465747bbf5644e7f6978d4998ff4f
4512,Officer-29,05/2026,[redacted],yes,6c030e74c9edf82ac70891fe389e9002fb721cdcad19807184e47f6d59878f97
4513,Officer-21,05/22/2026,Larceny/Theft Offenses -,no,c710c48246f008bbd9c9f96b4a6fbcd6ad397e21cb6ca82afb4d580bd3a4089d
4514,Officer-21,05/22/2026,Larceny/Theft Offenses -,no,0f2bb11dbfeacb497f48ec2a3d42b672c90d565c190b4390eae7da7757b20061
4515,Officer-21,05/22/2026,Larceny/Theft Offenses -,no,448cf2261bc347c4f6c9e7615bc7a0c577555db664df3cbea7c17dac6cdb95c1
4516,Officer-21,05/22/2026,Larceny/Theft Offenses -,no,c80c5bc993bb07a799e8e2a35623049a6cb1b7af185b9c80287a50efe77d4eb2
4517,Officer-21,05/2026,[redacted],no,b4dc13532cd28c30c628cf0e2f684d6dd227506fa14aa0643eca3fc069118aca
4518,Officer-21,05/2026,[redacted],no,0a7955394355fc16ed15da9d6c20bf9501d7731a468b4b7ccc4dd4345299c5fd
4519,Officer-12,05/22/2026,Drugs/Narcotics - drugs,no,43cf105aef0714421ce54049b03d990dea45765b39d28c241cb8f06c8b639de0
4520,Officer-12,05/22/2026,Drugs/Narcotics - drugs,no,1450e2bc633b7477f01e91b4ef679e875f4db54cfde2bf1e4487fa4a7edc3257
4521,Officer-12,05/22/2026,Drugs/Narcotics - drugs,no,015e729812c21d0268365e203c014a1f88ec4c1e690acafeb026e9110e18ba26
4522,Officer-12,05/22/2026,Drugs/Narcotics - drugs,no,5eaf36deaa46c0c14793900d53ca22086f254a3363c5c3628aa41bc6b7b36779
4523,Officer-12,05/22/2026,Drugs/Narcotics -,no,fad50e3dbe3676c8038911be5c5ba9456f92b0cdf0be7618feebf7762745591c
4524,Officer-21,05/2026,[redacted],no,6a65cb8b561d2406853e32e9b6c59a1d67e83fb40d59b8d6cdc80f95fb0c9be0
4525,Officer-21,05/2026,[redacted],no,8f2cd7e7ceeab7875f965e4d785aca9024e0f99d849837ddb339f0e5de593593
4526,Officer-21,05/2026,[redacted],no,c13665f14c519f6ba0c4d9c7b7bd2d5cd2fc3079167c12af65f52bc447cca39f
4527,Officer-7,05/22/2026,Destruction/Damage/Vandalism of Property -,no,4e18b18e947c86eaed134fc4fafde20672e458e8a0e8e4a40db06bf061f91bc5
4528,Officer-7,05/22/2026,Destruction/Damage/Vandalism of Property -,no,01188c0d0f2d1a30376dd03e830031116def100329494026b01a62a2bfc5a6e9
4529,Officer-7,05/22/2026,Destruction/Damage/Vandalism of Property -,no,a6f1001ae9a62ac8b0ae63f753165eec8e9b6632e33373df30b74f2b5c0793ee
4530,Officer-26,05/27/2026,Hit and Run/Car Accident - Hit and run,yes,055f03d590e688deb2987e798f0659bcd8455ebcabffe5f14d158f4bd81c234d
4531,Officer-26,05/27/2026,Hit and Run/Car Accident - Hit and run,yes,2c6ecd7a3130c91d8d9aed5f6eaf9608fd15986700d21f23e4d9e054a8d2af89
4532,Officer-26,05/27/2026,Hit and Run/Car Accident - Hit and run,yes,1b04edc6c46c1121b4d32c13d9eb128248bb821bd9ed08544304f3d1b468f748
4533,Officer-26,05/27/2026,Hit and Run/Car Accident - Hit and run,yes,8eb1c8d9a5398da7ed844f69cfce8343f906f3c727c7f2366e6c678e26de9a1b
4534,Officer-26,05/27/2026,Hit and Run/Car Accident - Hit and run,yes,00b4d13bd06b56e2577efcb93f1915a302731454aedaef55dd7f5af47ae10c1d
4535,Officer-26,05/27/2026,Hit and Run/Car Accident - Hit and run,yes,8493d6b2d3136a08c8f8828a0dbf43fd66bd1e11875e300ea614abfffec78d53
4536,Officer-26,05/27/2026,Hit and Run/Car Accident - Hit and run,yes,8607284d254a6103fb988b4b6c4061d742fa3d947097c7ed23f7b287866aebda
4537,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,cd1497d2ab4ee06014d7f64cd1b4e074a313a29df554ff4602677bd9320d9bcc
4538,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,f31e1302d271cad93d109c472c53ccbc3a509c07654e836d13fa19e950c86817
4539,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,3ed5d906374591987f3a911e76fd11545b84a09880882edd018ae09cb9d528bf
4540,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,a421e41603008cf383c8b6fedf66d77b094927b3a9af645ebc4d0989270a7b93
4541,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,d353e7468a06b4baf0a9a08e48eee74638da2505fceaad4728cb5d32dd25fef4
4542,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,b116560b4509eb2545cb73eae5cb0b6541a2037f0e7eb02608142dfb14b839eb
4543,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,d49ef638038b0f22723b698f31012102f3b6ce325cb49fa98020b50ccd9c7c43
4544,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,112df371a0118ccd4225e8946d0bb2226bb1403c2618b04aedeb3a19b656160d
4545,Officer-19,05/27/2026,Hit and Run/Car Accident -,no,a66a87e505da38c9485643f7265b8366e76406b9b09ce764b0f2575d1954db35
4546,Officer-37,05/01/2025,narcotics investigation,no,f797eb41975f719bbb207ed569337b280b1267bd077540e68eabb19de1bc3983
4547,Officer-1,05/02/2025,Warrants,no,22e33167fe704f930454af3c5811857627d489de586f2485a7713cb70fd844bc
4548,Officer-1,05/02/2025,Warrants,no,a1fb2d35b335377a7a44917c040fd9c61a66a11b12a345e2e04c152bea4ac539
4549,Officer-18,05/04/2025,drug trafficking,no,6b9633eacfaadff779536021d58c671b4d1021741f0457db2addce8efddffdcb
4550,Officer-18,05/04/2025,drug trafficking,no,c9bef39a2c076f7472f0330303eccdb65cd0b761d37f45f694b821535660adf6
4551,Officer-18,05/04/2025,drug trafficking,no,b4a8bb57c27af8de2aec0d60b47b1c9fe20afddc147786f108afc9b38901dc58
4552,Officer-18,05/04/2025,drug trafficking,no,c28abfbbf681669bc8c10ddb9594d3e73ab650a46de0991a8a97aa9456168f86
4553,Officer-37,05/01/2025,Narcotics Inv,no,5272c6f0a8ee3f9edefb2ac4fa75d811f94d036e41dc18d9d11da52dade66a16
4554,Officer-37,05/01/2025,Narcotics Inv,no,fda3a5d7cab9fbcc5e3d865fe0ba3a37546203ba0fe33c4d506c04844c2b8157
4555,Officer-37,05/01/2025,Narcotics Inv,no,b0ed9e81c03fc538e517b6c457fb0b6129333125eb30f786e93e5b5c0bab57f5
4556,Officer-37,05/06/2025,investigation,no,08af01c2fcb320930bc6466ee105065d722b084b9279ea83ba0b848ed4aa2d66
4557,Officer-6,05/05/2025,warrants,no,7b03cc0f2eee6de7335d23a66bfb21fb67b6dbc6e88fcc6a83bce639e3fcf8df
4558,Officer-6,05/05/2025,warrants,no,6b2dbc27d43ee2773d0c91a0836e65f22483a40ef5fa73f9aa6a518dc3fdbf99
4559,Officer-6,05/05/2025,warrants,no,e53fde924a49cb4174f728d269a742c9d113309c597c050bb2056241de7a90ef
4560,Officer-18,05/04/2025,vandalism,no,16a0fe4fdb47c6fefe2a542cf4038f1be9f9a4e3701ed0c5d5ac39dda7175e6c
4561,Officer-18,05/04/2025,vandalism,no,b5baecd425c4cffcfc609600f19a67e6fb2c8c8baa15f73f14233a68c05ff4f5
4562,Officer-18,05/04/2025,vandalism,no,53371fb9684aef91ceb265061601e2a8d557bc07ec6cf42fd95e5d5f344acc17
4563,Officer-18,05/04/2025,vandalism,no,090290c2d3ede196c2c5c20d104f167dca2f3dcef2b19b9e2eb1251de1d23cc8
4564,Officer-37,05/06/2025,investigation,no,3ef2729d3c4e87b5b0608049d4d41be1660caebf9ab59f233bcb044c79eca02c
4565,Officer-37,05/06/2025,investigation,no,c508ed8bb245fc13978a15234fa83eb7485c5f176439b571e3421592aa3d691e
4566,Officer-18,05/2025,[redacted],no,11f35b5fee8b5b413722927c5996feff8534850567b7c3f12b203afa4e4f0871
4567,Officer-18,05/2025,[redacted],no,d2116f82b33c2b7401a9d9749a661393cc336a85c4bd1cc7d5951f9de1feff23
4568,Officer-1,05/04/2025,Warrants,no,16d216c282c705c9cd2e222e8bba4f72b03ace287dc7f275a7128706a0399f10
4569,Officer-18,05/04/2025,assault,no,ee73ea0f833a2918cf9ed239d2e5c42b57ea36eb0d5d167f58558693e58af671
4570,Officer-1,05/04/2025,assault,no,52764af10bf099b793033b6a2f7cf59bed507287e759d52f0d35e1dd802fa353
4571,Officer-30,05/12/2025,Investigation,no,b7fb89b13d20b8d0333378c949b28975ef870f6e29afc40062590527298d24d3
4572,Officer-30,05/12/2025,Investigation,no,1adfb9a4c46eb68f7deeabe7303d74799ee78385c0118e38a2cf3a9a21d19848
4573,Officer-18,05/2025,[redacted],no,2382423179bb75a726280505e3d3d4c2efb1999f891d35efe3426dc4fa5cd6ce
4574,Officer-13,05/12/2025,theft,yes,6381723eee4d4a63c1fee80a1f99009fae47db038b77e91a505649799c2b4a0f
4575,Officer-32,05/2025,[redacted],yes,6ff68435d5711d1f144acebd72b0f53e40c5bd5b4a38db868407612c20101bff
4576,Officer-30,05/12/2025,Investigation,no,88ccce2c34549dc0435b230895f0fa7785fec9adf0b5ea8ac9cf53c89521b55d
4577,Officer-30,05/12/2025,Investigation,no,0a80c488dcdae0cbde1db8297943ef9910adbbf436df20c6046f231f19377cbe
4578,Officer-15,05/11/2025,stoen vehicle,no,c1b75ec2b085693ce650d5d25107ce6423b082a7d28cb229ce076616ad7ef0b7
4579,Officer-15,05/11/2025,stolen vehicle,no,e9debdf154fd8205c3a8bb6c3d5550a4974d6cff257a0714b956d3a32e10bc70
4580,Officer-25,05/10/2025,pursuit,no,9338772539d23c2431adc30f53de41e30be4dc3967a3bb7978b01a514f96f5e4
4581,Officer-13,05/12/2025,theft,yes,cc1a04e2e26707309ede5c738f6b69043da5f99c1da9428dda4cb28f284ba55a
4582,Officer-13,05/12/2025,Daytime search for best result,no,1c4bfcda5822e823b19557b2ef681123015ba5308f176a1d8939e2853e701c21
4583,Officer-13,05/12/2025,theft,yes,09d9b769539e5512d3a456676d3b5b35f12b2749c7dbaa5e3a374f717190ffd0
4584,Officer-13,05/12/2025,theft,yes,ce5631492d1131b74ca72f106712d4855d4b9f9929aedb45db1b3cd462cf2d18
4585,Officer-13,05/12/2025,theft,yes,5cf46f1eaa4ad9fe3154c252047d60cafab9a44159e5f4b23cb7ed5a980aeb1b
4586,Officer-13,05/12/2025,theft,yes,0d09177e53b629187b793f4e25e78d921f9bc61bb1fe02a4fc045ea13a8178ad
4587,Officer-13,05/12/2025,theft,yes,0abe0dfdd0e9b32777b11702c885a76e12d8d6aedda04ac2df26af1d4c1c67bc
4588,Officer-13,05/12/2025,theft,yes,b19b63fd9dd1269028ff682913c8cc9a13661c7258de5ed93cea74468685bff4
4589,Officer-7,05/19/2025,narcotics,no,e4936921796f8fa3e7eda329183d5e216ce790a75b98bad5370c3c2026a60950
4590,Officer-7,05/19/2025,narcotics,no,cebcfdd0e6c0002d32558e737d522a33a7d0e6d6dbc0a706615c7c64869af3f2
4591,Officer-7,05/19/2025,narcotics,no,5b910f42fd7a21afcf74e9b9433afa2d4f22215f83b12acb29ebf7f184185ad4
4592,Officer-18,05/18/2025,Shooting,no,2bd12f809e321d917a94d29c92661b6fa037235fa735dea6ad80a89366a9a990
4593,Officer-7,05/17/2025,stolen,no,0c2124d805327415d56e832251a37b6ffd73e0946f32cfd56fe8907ef09634bd
4594,Officer-18,05/18/2025,drive by shooting,no,97e886834acaf5ea7a1eef524bc72e6da5d8a0fb8a4a00635c893bef51b60f1b
4595,Officer-18,05/18/2025,shooting,no,f5955e7068b7c86c849eeb53c746b91e4f8f7b56bc17855af498083f7fcea808
4596,Officer-22,05/17/2025,patrol,no,a7663ba92039459939c26bf282d44eda087e5ebe832810b71acd72580bfb8ffe
4597,Officer-30,05/17/2025,Investigation,no,1ff4b1e38203d0de37797d2727a9149834ae5e956599e31ef26a069f4fa6b2a2
4598,Officer-30,05/17/2025,Investigation,no,45bcdb2830abc8b812b76a0928ba7e8df026341f12673775e26f4d4cfed5aabb
4599,Officer-37,05/17/2025,Fraud investigation,no,bf798bc13d22a0595138a70a628bfcff7cd5802593446d113364579ef0c36cd1
4600,Officer-7,05/19/2025,narcotics,no,6aa317d884c816c4f676f62a65f2186c3491d344ff8044ecb2e32f13e9eb4695
4601,Officer-7,05/17/2025,narcotics no,no,8d838684a73fa1f33bc1df8610bb4cbc18f3727d959ffae2e091d7ff824a1af3
4602,Officer-7,05/17/2025,narcotics no,no,a08454f2d64584de7935ab9dd1fede358f5d3a995f61b468d9182cebf96f12d5
4603,Officer-7,05/17/2025,narcotics no,no,5b3c320bce79e97e97c9ad8750c3bdbab3993c05463db2b30cd4fb40f8e6c92c
4604,Officer-7,05/17/2025,narcotics no,no,05f2fbf887097e8e173f54181926284df1893fdea53b23da5d871fb8fb77c29b
4605,Officer-7,05/17/2025,narcotics no,no,562f011ed80c91dbfe436599ddad12e883ed0eb2708bbd870713beabb2a027a1
4606,Officer-7,05/17/2025,narcotics no,no,31881ef11ab1b5d4621169340da74035e13aecbaa46786e61abcf1dd6e2f614b
4607,Officer-6,05/17/2025,bolo,no,6dd2bfe46a88660b9b7d4479c5c8fb35a7759eda860494960151f2f6c498e2b6
4608,Officer-6,05/17/2025,bolo,no,d95ae66c6ca664b375c58b823549e1ca4dae064164d6f94d960773bbc7552e74
4609,Officer-6,05/17/2025,bolo,no,9f430a33238b4c1b5f5efc10b47c0f723a39bd9b78775f75f12749135ce22561
4610,Officer-6,05/18/2025,BOLO,no,56aba010fd06b715a9e71da2829a393e0b8ed8ea83fde3bcf8c4fffa66961884
4611,Officer-6,05/18/2025,BOLO,no,80dacd7b242a789ef3c4446a3b90ff26b939f93d4f475bf0add60b7891998d31
4612,Officer-6,05/18/2025,BOLO,no,ff7e9a5e108077954f7255c7fc220705775ed05c65bc36217df2733f90333963
4613,Officer-7,05/18/2025,narcotics,no,c67cedd112710f6758252e16326eb3c48efb04be524a4f553faafea297e123fd
4614,Officer-7,05/18/2025,narcotics,no,cce07ddfe7fbe9ecc80c7e57ffb51fd602a7c7d4f44794c6f72e3c4280182463
4615,Officer-18,05/18/2025,drive by shooting,no,324d7ba2140b41ccccda08166a007940ac24af53a12ab6e665b965f6168f6180
4616,Officer-7,05/18/2025,narcotics,no,1aabfec5864a69a1fb401769f4265f5f56a84d5aac72dc1657f6f907b289e783
4617,Officer-7,05/18/2025,narcotics,no,7d249e6fae4ce3fac6acfbb6f662da38f418d590015618e093c774497f778975
4618,Officer-7,05/18/2025,narcotics,no,14c4fa147b127a94bf01698ee9404b2d0563c5ccd83a767527a9c51433ae12f5
4619,Officer-7,05/18/2025,narcotics,no,2a64d931bcee00ee09df56c917d7bfbecce9fa39031149fd4f06dabf080c876a
4620,Officer-7,05/17/2025,narcotics no,no,14141f326ed22e94dde83d1defcc0e58bb86302c31a219d051753678c6adc074
4621,Officer-7,05/17/2025,narcotics no,no,14141f326ed22e94dde83d1defcc0e58bb86302c31a219d051753678c6adc074
4622,Officer-7,05/17/2025,narcotics,no,9f8aa92eaf3726dc96ed2fae739111502937ff9f22404ac785180bd9be74e235
4623,Officer-7,05/17/2025,narcotics,no,ecfd80c8ab559e7bf41e78a68dcc3147719ad5988a7b4d82e05ae611a978049c
4624,Officer-18,05/16/2025,stolen,no,69d0cad2102bd02279afb975f69dea1ac988a4e2536301924fcdf119471b2e74
4625,Officer-18,05/16/2025,stolen,no,9d00d963c31972fee1e3cb873d59f363b202b4be584858f550ee3c8d39f543d3
4626,Officer-18,05/16/2025,stolen,no,717cb22a4ab5dd2f624b8a27adeab4723de5d20de16acc789a928b882d5b1fb9
4627,Officer-18,05/16/2025,stolen,no,864c59a9d4047aa3649571a66d67318a163e503fdcab02e9dc6655f3da470277
4628,Officer-18,05/16/2025,stolen,no,d5f8c4bf46ed866868a785f3f9cd1c38a0da5b11e48f6e812a2bff3fa1a44a33
4629,Officer-7,05/16/2025,stolen,no,5fb04536c671e49eacb76ea7bea3a6e898e65566ab689f2f740beb8160cb8511
4630,Officer-7,05/16/2025,stolen,no,392185ef8d86fa8c26afda98fb635f0b84e78ff36c1aa76c0e5e628d176da43a
4631,Officer-7,05/16/2025,stolen,no,31d6dabaeae161b610442ce5c64dd3f70fcd1aebd05ca7688a8719f10bdcc625
4632,Officer-7,05/16/2025,stolen,no,a26c44b067253ebf90d91e9e939354fb28f627e703d2369f0276740710944653
4633,Officer-7,05/16/2025,stolen,no,7b0c29cde935d6a85bb7957c3a1acd59016a0332bc1c4756840b57234a6fad4e
4634,Officer-7,05/16/2025,stolen,no,dc98cd334c5d2514588014274222074e58102ddbcf1f4ddbf08ea4c5b07a5e0a
4635,Officer-7,05/16/2025,stolen,no,ca9daad172cce2632aba5700e904bc1606776be05c8da6a9e00530826a208f68
4636,Officer-7,05/16/2025,stolen,no,41d9d0cdbbd88362fa45573335f458810b117d2368cebc7afb7fb11a808cc058
4637,Officer-7,05/16/2025,stolen,no,320e117768b03dcdf7998c25415e689a336db076dca5df45b719f991bd1dd726
4638,Officer-7,05/16/2025,stolen,no,0c8d0b92be02c37e670fd06cdf93d577636659fc3477c04dd14cd45206a0057a
4639,Officer-7,05/16/2025,stolen,no,5a605694acb952dfe2583804ccd31852670b5886ac3ba3263aec9b9bf37092d1
4640,Officer-7,05/16/2025,stolen,no,187082d05ebdb391b5f06353b59e9412f59d67a3e51a08ee35bf1e53b4949959
4641,Officer-22,05/17/2025,patrol,no,635668a468b68cd46099ebdd99487270ad560720cdb047837612e3e3d34d8dc0
4642,Officer-22,05/17/2025,patrol,no,5bc1f7ef4cd2bba9c3d8e2b2bdb3d79cd8baf492def52146ae77736ed270a0f1
4643,Officer-22,05/17/2025,patrol,no,6c781e765c4d3a4eb1405c4267cbd956b334a4d96f681ee2fbd417be810722fa
